Marvel;Marvel is an early maincrop  variety.Â Â This variety  is particularily suitable for french fries.Â Â Tubers have excellent resistance to splitting. Â Â Trials have found good resistance to dry rot (<i>F. coeruleum</i>) and dry rot (<i>F. sulphureum</i>). Â The variety is susceptible to potato virus Yn and bruising.  Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and partial resistance to  <i>Globodera pallida</i> Pa 2/3, 1.;SM.84-2-1 x Joly;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;Early Maincrop;Medium - tall;Blue violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Marys Rose;..;Desiree x Cara ;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;White;-;-;-;Second Early;Short;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Maxine;Maxine is a variety giving high yields of bold, red skinned tubers. Flesh colour is very white with firm cooking properties. Good drought resistance.  Susceptible to late blight on tubers and common scab.  Tests show resistance to powdery scab, Blackleg and bruising.  Resistant to potato cyst nematode <i> Globodera rostochiensis </i> Ro1. ;Antar x 93-2;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;White;-;Smooth;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mayan Gold;Mayan Gold originated from the foothills of the Andes of Peru where its ancestors  were once farmed by the Incas.  Mayan Gold is a golden coloured tuber with a nutty flavour proving to be an exceptional variety for chip, crisp and roast manufacturing.  Susceptible to Dry rot <i> Fusarium sulphureum </i>, potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i> Pa2/3,1.  Tests show resistance to late blight on foliage, skin spot and common scab.  Resistant to powdery scab.  ;SCRI DB270(43) x SCRI DB 220(52) ex Phureja;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Blue parti-coloured;Medium yellow;-;Smooth;-;Maincrop;Tall - very tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mayan Queen;This variety is susceptible to dry rot <i> Fusarium sulphureum </i>, late blight on tubers, potato virus Yo, potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and potato cyst nematode <i> Globodera pallida </i>.  Tests show resistance to powdery scab, blackleg, common scab and bruising.  ;DB527(28) x 84.2.P75;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Deep yellow;-;-;-;Maincrop;Short;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mayan Rose;;Mayan Twilight x Mayan Gold;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Parti-coloured red;-;-;-;Maincrop;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mayan Star;Tubers have good  resistance to splitting and excellent  resistance to bruising.Â Â Trials have found good resistance to late blight on tubers, powdery scab and blackleg. Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>) and potato virus Yo .Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;84.2.P75 x DB527(28);1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Parti-coloured red;-;-;-;Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mayan Twilight;Tubers have some  resistance to splitting and good  resistance to bruising.Â Â Trials have found good resistance to powdery scab, common scab and blackleg.Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>), late blight on tubers and potato virus Yo .Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;-;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Parti-coloured red;-;-;-;Maincrop;Medium - tall;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Melody;Melody is a high quality pre-packing variety. It has a high yield potential of oval, uniform, attractive tubers with light yellow, bright smooth skins and flesh.  Marketable yields, storage quality and cooking characteristics are all excellent. Melody has a good all-round disease resistance.  Susceptible to potato leafroll virus.  Resistance to dry rot <i> Fusarium sulphureum </i>, late blight on tubers, common scab, potato virus yo, bruising, splitting.  Tests show that Melody is resistant to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and susceptible to <i> Globodera pallida </i> Pa2/3,1.  ;VE7445 x W72.22.496;1;-;-;-;-;-;-;NETHERLANDS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Medium yellow;-;Smooth;-;Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Merlin;Merlin gives a very high yield of bold parti-coloured tubers of good all round cooking quality. It has good drought and heat tolerance making it ideally suited to production in countries such as Spain or the Canary Islands.;Cara x 93/2;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;Medium;-;Early Maincrop;Tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Milton;Trials have found good resistance to potato leafroll virus.This variety has low resistance to late blight on tubers and dry rot (<i>Fusarium sulphureum</i>).Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;FL1864 x FL 1867;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Second Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mimi;Mimi produces very high numbers of round red skinned tubers of very high quality. Tubers are very regular and flesh is medium yellow with very consistent cooking characteristics. Plants are small and demand fairly professional agronomy to achieve best field results.  Resistance to late blight on tubers, powdery scab, common scab and potato leafroll virus.  Tests show that this variety is resistant to Bruising and potato cyst nematode <i> Globodera rostochiensis </i> Ro1. ;Celine x Thurso;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Light yellow;-;Smooth;-;Second Early;Very short;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mistay;Tubers have poor  resistance to splitting and some  resistance to bruising.Â Â Trials have found good resistance to dry rot (<i>F. coeruleum</i>) and powdery scab. Â This variety has low resistance to dry rot (<i>F. sulphureum</i>).Â Â Tests for resistance to potato cyst nematode demonstrated partial resistance to  both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;Gladiator x Innovator;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;-;-;Early Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Morene;Morene is suitable for commercial French Fry production.  Morene is a strong growing, high yielding, early maincrop variety.  Morene is particularly well suited to 'off the field' production programmes.  Shoes susceptibility to blackleg and potato virus Yo.  Tests show resistance to powdery scab, common scab, bruising and splitting.  When tested for potato cyst nematode, results found this variety to be resistant to <i> globodera rostochiensis </i> Ro1 and susceptibility to <i> Globodera pallida </i> Pa2/3,1. ;Renova x AM 66/42;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Smooth;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Moulin Rouge;Excellent gourmet quality salad type with unusual long tuber shape and red skins.   It retains the excellent taste characteristics of it parents, Pink Fir Apple and Desiree.   It produces very high numbers of small sized tubers with good blemish disease resistance.  Susceptible to late blight on foliage, splitting, potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i>.  Resistance to powdery scab and skin spot.  ;Desiree x Pink Fir Apple;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Medium yellow;-;Smooth;-;Early Maincrop;Very short;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mozart;Susceptible to dry rot <i> Fusarium sulphureum </i>.Â Â Shows resistance to blackdot, bruising and skin spot.  Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Redstar x Caesar;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;-;-;Smooth;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Mustang;Tubers have good resistance to bruising and splitting.Â Â Trials have found good resistance to skin spot, dry rot (<i>F. coeruleum</i>) and silver scurf..Â Â This variety has low resistance to dry rot (<i>F. sulphureum</i> and late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Bolesta x Bildtstar;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Cream;-;-;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Nadine;Nadine produces very high yields of bright attractive tubers, making it ideal for pre-packing. In favourable conditions it is indisputably the highest yielding variety in the UK. shows susceptibility to Dry rot <i> Fusarium sulphureum </i>, powdery scab, blackleg and potato leafroll virus.  Tests show Blackleg, skin spot, common scab, potato virus Yo and bruising.  Resistant to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and susceptible to <i> globodera pallida </i> Pa2/3,1.  ;Solanum vernei polycross;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Smooth;-;Second Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Navan;Particularly suited for chip shop and French fry production.  High yielding with superb fry colour.  Good heat and drought tolerance.  High dry matter.  Susceptible to bruising.  Tests show resistance to splitting and potato virus Yo.  When tested against potato cyst nematode, resuslts showed it was resistant to <i> Globodera rostochiensis </i> Ro1 and susceptible to <i> globodera pallida </i> Pa2/3,1.;S62 47 1 x Maris Piper;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Medium;-;Maincrop;Medium - tall;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Nectar;Nectar produces high numbers of tubers with very smooth skin and is very suitable for pre-packing.  It has good resistance to gangrene in breeder tests, while also keeping well in storage.  It is a potato suitable for stews and other dishes where a firm potato is required. Susceptible to dry rot <i> Fusarium sulphureum </i> and both potato cyst nematode <i> Globodera rostochiensis </i> Ro1and <i> Globodera pallida </i> Pa2/3,1.  Nectar has resistance to Silver scurf.  ;Famosa x Red Cara;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Light yellow;-;Smooth;-;Early Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Newton;Tubers have poor  resistance to splitting.Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>.).Â Â Newton has resistance to powdery scab, blackleg and common scab.  Tests for resistance to potato cyst Nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Atlantic x Hermes ;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;-;-;Second Early;Short - medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Nicola;Second early maturity, high number of uniform tubers per plant, medium to long dormancy. Medium low dry matter, good boiling qualities.  susceptible to dry rot <i> Fusarium coeruleum </i>, late blight on foliage and tubers.  Shows resistance to potato leafroll virus.  Resistant to potato cyst nematode <i> Globodera rostochiensis </i> ro1 and susceptible to <i> globodera pallida </i> Pa2/3,1.  ;Clivia x 6430 / 1011;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Medium yellow;-;Smooth;-;Second Early;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Nieta;Suitable for French fry production in Mediterranean/North African climate.  Produces high yield of large tubers in these climates.  Good cooking qualities - freedom from enzymic browning and after cooking discoloration. resistant to splitting.  Susceptible to potato cyst nematode <i> Globodera pallida </i> Pa2/3,1 and slightly susceptible to <i> Globodera rostochiensis </i> Ro1.  ;Desiree x Maris Piper;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Light yellow;-;Smooth;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Nitza;Nitza is an early maincrop varietyÂ .  It is particularily suitable for french fries.Â Â Tubers have poor  resistance to splitting and some resistance to bruising.Â Â Trials have found good resistance to potato leafroll virus and blackleg.Â This variety has low resistance to late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;<i>S. tuberosum</i> NY66 x Neotuberosum R112-1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;White;-;-;-;Early Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Orchestra;Tubers have good resistance to splitting and some  resistance to bruising.Â Â Trials have found good resistance to silver scurf and common scab.Â Â This variety has low resistance to dry rot (<i>F. coeruleum and F. sulphureum</i>) and late blight on foliage.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Maradonna x Cupido;1;-;-;-;-;-;-;NETHERLANDS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Light yellow;-;-;-;Maincrop;Short - medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Orla;Excellent tasting potato for the pre-packing sector.  Very grower friendly, it produces high yields with good baker content.  Orla is suited for organic production. Susceptible to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> globodera pallida </i> Pa2/3,1.  Tests shoe resistance to late blight on tubers, bruising and splitting.  Resistant to potato virus Yo.  ;O.P. 657/3 x Spunta;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Light yellow;-;Smooth;-;Early Maincrop;Medium - tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Orwell;Orwell is an early maincrop  variety.Â Â This variety  is particularily suitable for crisping.Â Â Â Trials have found good resistance to blackleg and potato virus Yo, Yn and A.Â Â This variety has low resistance to late blight on foliage and late blight on tubers and powdery scab.Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;FL1771 x RD188-91;1;-;-;-;-;-;-;UNITED STATES;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;Early Maincrop;Short - medium;Violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Osprey;Osprey produces good yields of bold bright tubers of good all round cooking quality. It shows resistance to potato virus Yo, splitting and is resistant to Blackleg.  Tests show susceptibility to potato cyst nematode <i> Globodera pallida </i> Pa2/3,1.  ;Kestrel x (Sante x Stroma)12;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Cream;-;Medium;-;Second Early;Tall;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Panther;Trials have found good resistance to skin spot, dry rot (<I>Fusarium coeruleum</I>) and potato mop top (spraing).Â Â This variety has low resistance to dry rot (<I>Fusarium sulphureum</I>), late blight on tubers, powdery scab, common scab and blackleg..Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to <i>Globodera rostochiensis</i> Ro1  and resistance to  <i>Globodera pallida</i> Pa 2/3, 1.;Innovator x BEETS 84-85-32;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Light yellow;-;-;-;Second Early;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Paramount;Paramount is a very high yielding red skin white flesh variety producing large even sized tubers.  Paramount has high resistance gangrene. Paramount is suitable for boiling, baking and packing. Susceptible to potato virus Yo.  Tests show it is resistant to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and susceptible to <i> Globodera pallida </i> Pa2/3,1.  ;Janet x Dutch seedling;1;-;-;-;-;-;-;IRELAND;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;null;null;-;null;-;null;null;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Paru;Tubers have excellent  resistance to splitting and some  resistance to bruising.Â Â Trials have found good resistance to dry rot (<i>Fusarium coeruleum</i>), powdery scab, common scab and blackleg.Â Â This variety has low resistance to dry rot (<i>Fusarium sulphureum</i>), late blight on tubers and potato virus Yo ..Â Â Tests for resistance to potato cyst nematode demonstrated susceptibility to both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1.;71 P 10 x 84 2P 75;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Deep yellow;-;-;-;Maincrop;Medium;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pentland Crown;Suitable for pre-pack and general ware. Oval white tubers with white to cream flesh. High yields with moderate outgrade levels, mainly mechanical damage, misshapen tubers, greens and outgrowth cracks. Susceptible to foliage blight and spraing. Resistant to blackleg, common scab, leaf roll virus and virus Yo.  Susceptible to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i> Pa2/3,1.   Medium to high dry matter.;null;null;-;-;-;-;-;-;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;null;null;-;null;-;null;null;null;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
;"(Pepo x Southesk) x (USDA 41956 x [Kathadin x Snowflake])""";1;Scottish Crop Research Institute;-;-;-;-;-;-;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Shallow;-;Pink;-;Medium;White;Absent;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pentland Dell;Maincrop maturity producing high yields, long dormancy.  Good resistance to mild mosaic viruses, powdery scab and slugs.  Susceptible to potato cyst nematode <i> Globodera rostochiensis </i> ,<i> Globodera pallida </i> and spraing.  Moderately high dry matter with a tendency to disintegrate after boiling.;Roslin Chania x Roslin Sasumua;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Smooth;-;Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pentland Ivory;Trials have found good resistance to potato virus Yo  and dry rot <i> Fusarium coeruleum </i>.  ;Pentland Crown x Pentland Dell;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;Early Maincrop;Medium - tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pentland Javelin;First early maturity, high yielding but tendency to bulk late.  High resistance to potato virus Yo and good resistance to splitting and bruising.  Resistant to potato cyst nematode <i> Globodera rostochiensis </i> Ro1. Moderately susceptible to tuber blight and spraing.  Medium to low dry matter with firm cooked texture and good boiling quality.;2639ab2 x 11-79;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Cream;Cream;-;Smooth;-;First Early;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pentland Squire;Early maincrop maturity producing high yields of large tubers with low tuber numbers per plant.  Resistant to mild mosaic virus  drought, bruising and splitting.  Moderately susceptible to spraing and potato virus Yo.  Susceptible to potato cyst nematode <i> globodera rostochiensis </i> and <i> globodera pallida </i>.  Medium to high dry matter with good cooking quality. ;Pentland Crown x Pentland Dell;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;White;Cream;-;Smooth;-;Early Maincrop;Medium - tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Performer;Performer is a PCN <I>Globodera Pallida </I>resistant and tolerant processing variety. Field trials conducted over many years have consistently shown that Performer significantly reduces the population of <I>G. Pallida </I> in the soil, whilst producing a good yield, even when untreated with nematicide. The variety is gaining popularity as a tasty chipper in the fish & chip shop market. It has a brown (russet) skin and a pale yellow flesh colour, and due to its superb uniformity of shape with big, oval long tubers, it is ideally suited for processing. With a floury texture, Performer also eats well as a baker. Although tuber numbers can be lower than other varieties, its marketable yield is very high with low wastage, producing big, bold tubers of 45mm upwards. It has a good dry matter content and is well suited for long term storage. This is a strong plant with a very good rooting system and consequently can be cultivated on most soil types but is a little susceptible to Common Scab. Performer is suitable for growing in Western Europe.  The variety has high resistance to PVYN.;Nika x Innovator;1;-;-;-;-;-;-;AUSTRIA;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Russet;Light yellow;-;Rough;-;Maincrop;Very tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Picasso;Suitable for pre-pack and general ware. Oval white tubers with pink eyes and cream to light yellow flesh. Susceptible to powdery scab and spraing. Resistant to potato virus Yo and common scab.  Tests show it is resistant to potato cyst nematode <i> globodera rostochiensis </i> Ro1 and susceptible to <i> Globodera pallida </i> Pa2/3,1.  Very high yields achievable but often with high levels of out grades.;Cara x Ausonia ;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Light yellow;-;Medium;-;Maincrop;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Piccolo Star;Tubers have good  resistance to splitting and some  resistance to bruising.Â Â Trials have found good resistance to black scurf, blackleg, common scab, black dot and silver scurf..Â Â This variety has low resistance to late blight on tubers.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;-;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Second Early;Short - medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pink Fir Apple;A late maincrop salad variety first marketed in 1850.  Pink Fir Apple produces long, knobbly, pink-skinned tubers with creamy, firm, waxy flesh.  Well known for its excellent taste. Susceptible to potato cyst nematode <i> Globodera rostochiensis </i> Ro1 and <i> Globodera pallida </i> Pa2/3,1.  ;Bred from Darbre;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red;Light yellow;-;-;-;Maincrop;-;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pink Gypsy;Tubers have good  resistance to bruising and splitting.Â Â Trials have found good resistance to powdery scab, common scab, skin spot and dry rot <i>Fusarium coeruleum </i>  .Â Â Tests for resistance to potato cyst nematode demonstrated partial resistance to  both <i>Globodera rostochiensis</i> Ro1  and <i>Globodera pallida</i> Pa 2/3, 1. Susceptible to late blight on tubers and potato virus Yo.  ;Symfonia x Spey ;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;White;-;-;-;Early Maincrop;Short;Red violet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pioneer;Trials have found good resistance to powdery scab, blackleg, common scab, potato leafroll virus. and potato virus A.Â Â This variety has low resistance to dry rot <i>Fusarium coeruleum </i>, <i>  Fusarium sulphureum </i>, late blight on foliage and potato virus Yn.Â Â Tests for resistance to potato cyst nematode demonstrated resistance to  <i>Globodera rostochiensis</i> Ro1  and susceptibility to <i>Globodera pallida</i> Pa 2/3, 1.;Juliette x Charlotte;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Yellow;Medium yellow;-;-;-;Second Early;Short;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pippa;High yielding salad variety..;Adora x Pink Fir Apple;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;Medium yellow;-;Medium;-;Late Maincrop;Medium;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
Pixie;Pixie produces high numbers of attractive parti-coloured tubers of consistent shape and size. Tubers are white fleshed and have excellent cooking characteristics.  Susceptible to Blackdot, late blight on foliage and potato virus Yo.  Resistance to Powdery scab, blackleg and spliiting.  When tested for potato cyst nematode, Pixie is resistant to <i> Globodera rostochiensis </i> Ro1 and susceptible to <i> Globodera pallida </i> Pa2/3,1.  ;Osprey x Valor;1;-;-;-;-;-;-;UNITED KINGDOM;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Red parti-coloured;White;-;Smooth;-;Second Early;Tall;White;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
